id,link,DPDP,PDP,Development project,Public project,Documented project,,,,,,,
2533968,https://github.com/kaufmang/espl,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2534358,https://github.com/fillest/tsungpy,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2534749,https://github.com/gorbi/project-stegandwt-dip,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2534918,https://github.com/cbItrain/InPlaceTextEditor,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2534955,https://github.com/samuellinde/terminal,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2535748,https://github.com/Excito/squeezecenter,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2536257,https://github.com/andreaseger/sch1zo.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2536549,https://github.com/kbl/python-challenge,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2537787,https://github.com/VFR-maniac/ffmpegsource,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0
2538439,https://github.com/jbee/fly,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2538516,https://github.com/JasonGCross/time-standards,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2538581,https://github.com/MattSmiglarski/Symbol-Trainer,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2539119,https://github.com/jennings/Heap,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2539323,https://github.com/brett-patterson/UXO,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2539688,https://github.com/projectrod/HBaseDataImport,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2540214,https://github.com/mazurov/mazurov.github.com,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0
2540227,https://github.com/ElPenguino/rn,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2540244,https://github.com/bjmorgan/MD-utilities,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2542325,https://github.com/VienosNotes/Domino,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2544560,https://github.com/TrifectaTechnologies/heroku-sandbox,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2548795,https://github.com/gregfreeman/foveation_toolbox,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2549052,https://github.com/splinterbrain/starmine,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2549380,https://github.com/bordeux/jquery-html5Uploader,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2555314,https://github.com/krevindiou/dotfiles,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2647454,https://github.com/Kontakter/Science,FALSE,TRUE,*1,1,0,0,0,0,0,0,0,0
2666712,https://github.com/gooselinux/qpid-cpp,TRUE,TRUE,1,1,0,*1,0,0,0,0,0,0
2682624,https://github.com/mokus0/hla-rti13,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2875624,https://github.com/rendesm/the-wannabees,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2920688,https://github.com/ccarpenterg/ccarpenterg.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2995621,https://github.com/abramhindle/BogoPicGen,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
3023630,https://github.com/Windgazer-Freelance/windgazer-freelance.github.io,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
3027362,https://github.com/machuga/eloquent,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3079176,https://github.com/cpbills/job-crawler,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3087175,https://github.com/Olink/Twitchy-s-Housing-Mod,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3191019,https://github.com/zimdo/zimdo.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3233775,https://github.com/jbarcelo/research-plan,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3358763,https://github.com/stormprocessor/storm-sqs,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3358771,https://github.com/stormprocessor/storm-clockspout,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3411349,https://github.com/simon9k/JSYS,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3477477,https://github.com/iljoo/dotemacs,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3523740,https://github.com/cmap/l1ktools,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3538369,https://github.com/dfish3r/sandbox,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3662402,https://github.com/uos/katana_manipulation,FALSE,FALSE,0,0,1,0,0,0,0,0,0,0
3762785,https://github.com/basrieter/General-Stuff,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
3771704,https://github.com/codeninja-ru/seotools,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3949155,https://github.com/AnujAroshA/Android-SQLite,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
3974763,https://github.com/jtownsend54/GpxReader,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
4093648,https://github.com/Castaglia/proftpd-mod_cppdemo,FALSE,FALSE,1,*0,0,0,0,0,0,0,0,0
4174919,https://github.com/Distrotech/libnetfilter_log,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
4483164,https://github.com/azimux/ax_lib,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
4531001,https://github.com/pablob86/java-redesNeuronales,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0
4552529,https://github.com/propelmarketing/s3filefield,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
4564527,https://github.com/zer0her0/zer0her0.github.io,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
4576485,https://github.com/michielkauwatjoe/Waste,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
4707560,https://github.com/dyno/tree,FALSE,TRUE,1,*1,0,0,0,0,0,0,0,0
4733304,https://github.com/davidmortiz/SHRINE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
4959186,https://github.com/wp-plugins/zenfoliopress,FALSE,FALSE,1,0,0,1,1,0,1,0,0,1
4968411,https://github.com/bluepine/resume,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
4969916,https://github.com/billundbib/bricks,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
4980675,https://github.com/tkzwtks/conf,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
4981602,https://github.com/wp-plugins/yandex-speller-application,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
4990255,https://github.com/moustakakisCon/improved-RPL,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
5048700,https://github.com/Testium/testium,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
5089813,https://github.com/Alvis1337/E-Z-Installer,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
5091845,https://github.com/val235/jquery.extend.and.merge,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
5107121,https://github.com/caser/Flomad,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
5165113,https://github.com/zhanrui/fbicbs,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
5355144,https://github.com/fuxiang90/CreateInvertedIndex.,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
5556955,https://github.com/zzn2/dotfiles,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
5723452,https://github.com/beatlevic/beatletech,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
5799342,https://github.com/Mouseketeers/links,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
5834140,https://github.com/AlexMarlo/linux_dr,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
5904963,https://github.com/ndmitchell/office,TRUE,TRUE,*1,1,0,0,0,0,0,1,0,0
6055416,https://github.com/bam365/dwm,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
6066966,https://github.com/opendnssec/pkcs15-dnssec,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
6139685,https://github.com/SUSE/tiny-sqlmap,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
6290220,https://github.com/vaadin/jpacontainer,TRUE,TRUE,1,1,0,1,1,0,1,0,1,1
6317998,https://github.com/jergason/recursive-readdir,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
6439942,https://github.com/amirajkar897/Hello-world,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
6550812,https://github.com/swelshh/wakanda-tsv,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
6571585,https://github.com/azimux/string_hash_association,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
6611931,https://github.com/geekyfox/digiart,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
6757872,https://github.com/nicjansma/migrate-b2evolution-to-wordpress,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
6789842,https://github.com/ignusius/BinaryClock,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
6823515,https://github.com/opendnssec/ods4bind,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
6882098,https://github.com/joeyu/ShProg4C,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
6930023,https://github.com/rene-post/protobuf-orm,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
6931434,https://github.com/HellicarAndLewis/BreakingPoints,TRUE,TRUE,1,1,0,0,1,0,0,0,0,1
6987668,https://github.com/kandangath/Flickr-Camera-Model-Scraper,TRUE,TRUE,1,*1,0,0,1,0,1,0,0,1
7083680,https://github.com/Noreaster76/porter,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
7091250,https://github.com/quintel/etflex,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
7133968,https://github.com/fnuecke/jnlua,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
7212796,https://github.com/maximedenes/coq-8.5-demo,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
7767472,https://github.com/tiwakawa/trust-form,FALSE,FALSE,1,0,0,1,1,1,1,0,0,1
8011231,https://github.com/ramdesh/vesuvius_installer,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
8059175,https://github.com/gooselinux/mvapich2,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8097307,https://github.com/makiton/dotfiles,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8120684,https://github.com/drupalprojects/panels_tabs,FALSE,FALSE,1,0,0,1,1,1,1,0,0,1
8212812,https://github.com/eidge/instachat,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8246209,https://github.com/timthomson/configs,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8312811,https://github.com/veithen/ulog,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8451824,https://github.com/fmstephe/simpleid,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
8680284,https://github.com/cran/MImix,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8680348,https://github.com/cran/MRCE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8682427,https://github.com/cran/SGPdata,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8682784,https://github.com/cran/StressStrength,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8683275,https://github.com/cran/XMLSchema,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
8687260,https://github.com/cran/iSubpathwayMiner,FALSE,TRUE,1,*1,0,0,0,0,0,0,0,0
8689161,https://github.com/cran/opencpu.demo,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8853242,https://github.com/bpapez/Jahia-Crawler,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
8926502,https://github.com/TYPO3-svn-archive/ad_google_maps,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
9143807,https://github.com/jaykru/tinygalaga,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
9213647,https://github.com/thatch/regexlint,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
9310137,https://github.com/BeholdMyGlory/waterbug,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
9456854,https://github.com/alvaromolina/test2,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
9629432,https://github.com/aneemtalukder/Droid-Drums,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
9809938,https://github.com/office-are/svg-test,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
10262234,https://github.com/Kontakter/Posts,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
10408367,https://github.com/TYPO3-svn-archive/mfc_canonical,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0
10594552,https://github.com/prowdsponsor/crypto-conduit,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
10653598,https://github.com/TEAM-Gummy/android_kernel_oneplus_msm8974,TRUE,TRUE,1,1,0,0,1,0,1,1,0,1
10899173,https://github.com/nathanstilwell/nathanstilwell.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
11139847,https://github.com/mtheall/sqlite3,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
11286488,https://github.com/gnustep/coreimage,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
11800328,https://github.com/fup/puppet-ssh,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
13014721,https://github.com/anthonyhl/hello,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
13080835,https://github.com/rpowelll/CSCI110,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
13132216,https://github.com/mcidclan/jwwv-js-webgl-wavefronts-visualizer,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
13153670,https://github.com/wisebed/scripting-client,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
13569449,https://github.com/agrieser/vim_config,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
13792709,https://github.com/wp-plugins/ip2phrase-widget,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
14052796,https://github.com/ipupiara/JoesTriac,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
14413991,https://github.com/jpducassou/chef-cookbook-perlbrew,FALSE,FALSE,0,1,0,0,0,1,1,1,0,0
14620115,https://github.com/masinc/Hello-World,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
14662259,https://github.com/veithen/mvn-repo,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
14855653,https://github.com/gitpan/Dist-Zilla-Plugin-Test-Legal,FALSE,FALSE,1,0,0,0,1,0,1,0,1,1
15147244,https://github.com/docalist/fab-utf8,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
15197058,https://github.com/gkthiruvathukal/cv,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
15753541,https://github.com/BlaXpirit/slre,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0
15805538,https://github.com/supremearyal/connect-four,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
15827094,https://github.com/thawatchai/autotutor,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
15834646,https://github.com/prcek/Pacosi,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
16374421,https://github.com/metalabdesign/wkhtmltopdf-amd64,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
16597285,https://github.com/rishabhagarwal1/Fetch-News,FALSE,FALSE,1,*0,0,0,0,0,0,0,0,0
16723211,https://github.com/sordina/Pearls-of-Functional-Algorithm-Design,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
17021948,https://github.com/rainerhessmer/drh-horology,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17422814,https://github.com/rock-drivers/drivers-orogen-qualisys,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
17536191,https://github.com/EmulatorArchive/xenoborg,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17569001,https://github.com/tomorrowkey/tomorrowkey.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17685177,https://github.com/mobilesec/auth-client-demo,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17685456,https://github.com/mobilesec/auth-client-demo-module-password,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
17685883,https://github.com/mobilesec/auth-client-demo-auth-library,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
17736835,https://github.com/holahmeds/remotedroid,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
17771600,https://github.com/FFTEAM/seife-td-dvb-wrapper,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17776852,https://github.com/community-ssu/modest-l10n,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17812257,https://github.com/martin-ueding/new-names,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17820431,https://github.com/tpfanco/tpfanco-admin-packaging,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
17994633,https://github.com/leaboy/c-crawler,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
18022128,https://github.com/fredsa/sauer.http-caching,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
18022130,https://github.com/fredsa/sauer.filemanager,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
18022145,https://github.com/fredsa/sauer.contention,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
18022209,https://github.com/fredsa/sauer.sqlreduce,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
18033521,https://github.com/fredsa/sauer.logservice-java,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
18193046,https://github.com/mcglinnlab/vario,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
18319089,https://github.com/tbayart/wminet,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
18530961,https://github.com/SEGaL-Group/GSD-Course-Material,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
18962265,https://github.com/yuanchao/usercode,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
19149288,https://github.com/segrax/zfs-snapshots,FALSE,FALSE,*1,1,0,0,1,0,1,0,0,1
19347769,https://github.com/mahnve/automated_testing_mobile,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
19487404,https://github.com/grooveshark/RPCServer,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
19926031,https://github.com/mitwo-dev/platform_packages_apps_Browser,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
20600593,https://github.com/prosody-modules/mod_mam,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
20674846,https://github.com/mkaluza/droidwall,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
21533117,https://github.com/xabbu42/apickr,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
21554086,https://github.com/nickoe/fped-git,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22323049,https://github.com/cygwinports/GeoIP-database,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22691507,https://github.com/OpenMandrivaAssociation/plasma-applet-eyasdp,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22692601,https://github.com/OpenMandrivaAssociation/kwalletmanager,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22696138,https://github.com/OpenMandrivaAssociation/ktimer,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22698440,https://github.com/OpenMandrivaAssociation/quasi88,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22701782,https://github.com/csasarak/toyShell,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22747175,https://github.com/OpenMandrivaAssociation/pearpc,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22785835,https://github.com/OpenMandrivaAssociation/korundum,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22794009,https://github.com/OpenMandrivaAssociation/cddetect,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22796779,https://github.com/OpenMandrivaAssociation/nml,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22798947,https://github.com/OpenMandrivaAssociation/python-xdot,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
22804883,https://github.com/OpenMandrivaAssociation/gist,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
23496897,https://github.com/t-k-/libnetfilter_queue,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
23977067,https://github.com/AOSP-JF/platform_packages_apps_Browser,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
23982703,https://github.com/aur-archive/abiword-devel,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
23983971,https://github.com/aur-archive/abook-muttgroups,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
24157984,https://github.com/aur-archive/android-4.0.3,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
24187849,https://github.com/aur-archive/ambiance-radiance-colors-xfce-lxde,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
24896379,https://github.com/forivall/yafetch,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
25042802,https://github.com/ctslater/CTS-Dotfiles,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
25782116,https://github.com/anuragdxw/anurag.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
25786620,https://github.com/iyanski/iyanski.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
28302735,https://github.com/todrobbins/Open-Food,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
28350983,https://github.com/Bukkitupdate/Bukkit-ChopTree,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0
29180530,https://github.com/PSICQUIC/psicquic-mitab-analysis,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
29527412,https://github.com/seleborg/xecrets-express,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
29999570,https://github.com/shrike/shrike.github.com,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
30165347,https://github.com/andrew2509/runexe,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
32157557,https://github.com/iqbalkabir/MvcMovie,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
32486661,https://github.com/fighteriris/bubbles,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
32528227,https://github.com/jordancraig/RomCrawler,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
32836501,https://github.com/subhrajitroy/BBCWT-Demo,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
33399776,https://github.com/sochix/fb2mobi,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34306388,https://github.com/cygwinports/nginx,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34474869,https://github.com/tizenorg/platform.core.api.camera,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34474889,https://github.com/tizenorg/platform.core.api.connection,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34474948,https://github.com/tizenorg/platform.core.api.email,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34475545,https://github.com/tizenorg/platform.core.api.sensor,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34475632,https://github.com/tizenorg/platform.core.api.tone-player,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34475803,https://github.com/tizenorg/platform.core.appfw.app-core,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34476510,https://github.com/tizenorg/platform.core.appfw.xdgmime,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34481199,https://github.com/tizenorg/platform.core.multimedia.libmedia-service,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34481296,https://github.com/tizenorg/platform.core.multimedia.libmm-log,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34481401,https://github.com/tizenorg/platform.core.multimedia.libmm-utility,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34481484,https://github.com/tizenorg/platform.core.multimedia.mmfw-sysconf,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34577439,https://github.com/tizenorg/platform.core.multimedia.media-data-sdk,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34577984,https://github.com/tizenorg/platform.core.system.sys-assert,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34578624,https://github.com/tizenorg/platform.core.uifw.libslp-utilx,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34606742,https://github.com/tizenorg/platform.upstream.x11proto-gesture,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34895745,https://github.com/tizenorg/adaptation.xorg.driver.xserver-xorg-input-gesture,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34955389,https://github.com/tizenorg/framework.base.sys-string-0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
34959928,https://github.com/tizenorg/framework.multimedia.libmm-player,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
35213886,https://github.com/tizenorg/tools.pkg-config,TRUE,TRUE,1,1,0,0,1,0,1,0,1,1
35375970,https://github.com/timbertson/music-import,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
41273360,https://github.com/saint-carlos/usr-scripts,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
43397912,https://github.com/lemol/coj,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
35046898,https://github.com/tizenorg/framework.uifw.xorg.util.xutils-dev,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
35210238,https://github.com/lucianoybanez/my-hotel,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
35401112,https://github.com/emeka-osuagwu/NewsPadi,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
36788985,https://github.com/sillsdev/l10nsharp-old,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
37845621,https://github.com/MatthiasMann/JavaFreeType,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
38544398,https://github.com/zer0her0/nysm,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
41272639,https://github.com/dwagelaar/simpleocl,TRUE,TRUE,1,1,0,0,1,0,1,0,0,1
42656216,https://github.com/satisfaction/HTML-Sample-Code,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
43407583,https://github.com/cygwinports-extras/gnome-paint,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
46899046,https://github.com/rpmfusion/libdvbcsa,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0
418034,https://github.com/SMLabs/fbgallery,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
422168,https://github.com/robworth/radar,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
445158,https://github.com/alpha1203/Java,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
454367,https://github.com/virtualpatterns/ruby_app,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
461894,https://github.com/WilDoane/GitDataCollection,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
475343,https://github.com/bcharrow/rvo,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
479700,https://github.com/Majiir/RealtimeRenderSCPCommit,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
487808,https://github.com/CNA/android_packages_apps_Browser,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
495939,https://github.com/metherton/ons,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
503657,https://github.com/michalbachowski/blx,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
506663,https://github.com/amoore5/campuscms-feature-cas,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
523108,https://github.com/rajington/QuickBright,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
530924,https://github.com/rdconseil/php-coding,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
533015,https://github.com/rrnntt/SmallProject,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0
534386,https://github.com/jpfrench81/ExceedanceTools,TRUE,TRUE,1,1,0,1,0,0,0,0,0,0
536063,https://github.com/liquiddiamond/ce_slider_jquery,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
